time_sec,clients,run,throughput
48,64,1,4953352
49,64,1,4958075
50,64,1,4953566
51,64,1,4951104
52,64,1,4948268
53,64,1,4953241
54,64,1,4953468
55,64,1,4955773
56,64,1,4955269
57,64,1,4957844
58,64,1,4954236
59,64,1,4954786
60,64,1,4952383
61,64,1,96576
1,64,2,4909025
2,64,2,4890861
3,64,2,4888689
4,64,2,4890267
5,64,2,4893179
6,64,2,4890480
7,64,2,4892458
8,64,2,4888383
9,64,2,4888190
10,64,2,4882983
11,64,2,4896006
12,64,2,4895518
13,64,2,4897518
14,64,2,4893721
15,64,2,4893407
16,64,2,4890719
17,64,2,4893704
18,64,2,4888007
19,64,2,4890910
20,64,2,4889849
21,64,2,4893240
22,64,2,4893334
23,64,2,4893735
24,64,2,4894848
25,64,2,4893647
26,64,2,4891902
27,64,2,4893609
28,64,2,4884575
29,64,2,4890486
30,64,2,4884987
31,64,2,4888945
32,64,2,4884598
33,64,2,4894195
34,64,2,4891357
35,64,2,4895221
36,64,2,4890543
37,64,2,4888520
38,64,2,4888248
39,64,2,4894758
40,64,2,4888741
41,64,2,4891423
42,64,2,4894100
43,64,2,4891466
44,64,2,4889903
45,64,2,4893106
46,64,2,4892651
47,64,2,4894355
48,64,2,4894170
49,64,2,4895715
50,64,2,4894194
51,64,2,4893010
52,64,2,4890301
53,64,2,4894901
54,64,2,4889589
55,64,2,4891550
56,64,2,4891580
57,64,2,4892404
58,64,2,4888888
59,64,2,4890712
60,64,2,4890491
61,64,2,95616
1,64,3,3291067
2,64,3,3150884
3,64,3,3100123
4,64,3,3103216
5,64,3,3053941
6,64,3,3022040
7,64,3,2972025
8,64,3,3022535
9,64,3,3070099
10,64,3,3036857
11,64,3,3028959
12,64,3,3029831
13,64,3,3016614
14,64,3,3045876
15,64,3,3115659
16,64,3,3112573
17,64,3,3106173
18,64,3,3079421
19,64,3,3013598
20,64,3,3015936
21,64,3,3016694
22,64,3,3023102
23,64,3,3042462
24,64,3,3114751
25,64,3,3077333
26,64,3,3059769
27,64,3,3070070
28,64,3,3188659
29,64,3,3232829
30,64,3,3278664
31,64,3,3218108
32,64,3,3164903
33,64,3,3143158
34,64,3,3143917
35,64,3,3129515
36,64,3,3153914
37,64,3,3257522
38,64,3,3391929
39,64,3,3425858
40,64,3,3429756
41,64,3,3387339
42,64,3,3236990
43,64,3,3205692
44,64,3,3118334
45,64,3,3107571
46,64,3,3155389
47,64,3,3155067
48,64,3,3188605
49,64,3,3160122
50,64,3,3071028
51,64,3,3012669
52,64,3,3065147
53,64,3,3066111
54,64,3,3076092
55,64,3,3126583
56,64,3,3088128
57,64,3,3093821
58,64,3,3081960
59,64,3,3140986
60,64,3,3216805
61,64,3,54976
